id,date,team_1,team_2,home_team,tournament,h2h_win_diff,h2h_draw,form_diff_goalF,form_diff_goalA,form_diff_win,form_diff_draw,odd_win_diff,odd_draw,result,goal_diff,goal_diff_label
32122,11/17/2010,Czech Republic,Denmark,Denmark,Friendly,2,3,-2,-2,1,1,0.24780000000000024,3.1485,draw,0,draw_0
32138,11/17/2010,Algeria,Luxembourg,Luxembourg,Friendly,0,0,-9,0,1,-1,-4.4569,3.6304,draw,0,draw_0
32155,11/17/2010,Switzerland,Ukraine,Switzerland,Friendly,0,1,-8,-5,-3,-1,-1.017,3.1863,draw,0,draw_0
32114,11/17/2010,Austria,Greece,Austria,Friendly,1,5,9,1,2,-2,-0.49860000000000015,3.1541,lose,-1,lose_1
32143,11/17/2010,Netherlands,Turkey,Netherlands,Friendly,0,3,-7,7,1,1,-5.8604,4.1107,win,1,win_1
32147,11/17/2010,Ivory Coast,Poland,Poland,Friendly,0,0,-6,3,2,-2,-0.4302999999999999,3.217,lose,-2,lose_2
32135,11/17/2010,Italy,Romania,Italy,Friendly,8,3,-4,2,-1,3,-1.9284999999999999,3.1815,draw,0,draw_0
32153,11/17/2010,South Africa,United States,South Africa,Friendly,-2,0,4,-10,4,-1,-1.4966999999999997,3.2352,lose,-1,lose_1
32154,11/17/2010,Germany,Sweden,Sweden,Friendly,2,7,-4,8,-1,0,-1.4865999999999997,3.2619,draw,0,draw_0
32133,11/17/2010,Ireland,Norway,Ireland,Friendly,5,8,1,1,-5,2,-0.5638000000000001,3.1165,lose,-1,lose_1
32152,11/17/2010,Georgia,Slovenia,Slovenia,Friendly,-2,1,-3,-1,-4,2,5.07,3.8004,win,1,win_1
32148,11/17/2010,Portugal,Spain,Portugal,Friendly,-8,12,7,-3,-4,3,0.5217999999999998,3.2096,win,4,win_3
32118,11/17/2010,Chile,Uruguay,Chile,Friendly,-28,16,3,-16,0,-2,-0.8291,3.1796,win,2,win_2
32120,11/17/2010,Colombia,Peru,Colombia,Friendly,0,15,1,5,-1,2,-4.1011999999999995,3.6164,draw,0,draw_0
32123,11/17/2010,Ecuador,Venezuela,Ecuador,Friendly,2,1,2,-4,-2,-1,-3.9783,3.7578,win,3,win_3
32136,11/17/2010,Costa Rica,Jamaica,Jamaica,Friendly,5,6,8,0,-4,0,-1.0146000000000002,3.235,draw,0,draw_0
32146,11/17/2010,Honduras,Panama,Panama,Friendly,14,6,-8,0,-6,3,1.2515,3.2504,lose,-2,lose_2
32159,11/18/2010,India,United Arab Emirates,United Arab Emirates,Friendly,-4,1,6,5,-2,-1,15.6936,8.6935,lose,-5,lose_3
32158,11/18/2010,Haiti,Qatar,Qatar,Friendly,0,0,1,-6,-1,0,5.4666999999999994,4.4107,win,1,win_1
32162,11/22/2010,Saudi Arabia,Yemen,Yemen,Gulf Cup,11,1,-2,-8,1,0,-3.0369,3.5416,win,4,win_3
32161,11/22/2010,Kuwait,Qatar,Kuwait,Gulf Cup,9,5,4,10,3,-1,-0.4995000000000003,3.0874,win,1,win_1
32164,11/23/2010,Bahrain,Oman,Oman,Gulf Cup,3,8,2,1,0,0,0.1596000000000002,3.0591,draw,0,draw_0
32163,11/23/2010,Iraq,United Arab Emirates,Iraq,Gulf Cup,4,8,12,2,4,-2,-1.0205000000000002,3.14,draw,0,draw_0
32168,11/25/2010,Kuwait,Saudi Arabia,Saudi Arabia,Gulf Cup,-1,9,5,16,1,-1,2.8444,3.3522,draw,0,draw_0
32167,11/25/2010,Qatar,Yemen,Qatar,Gulf Cup,4,0,-2,-5,-3,1,-1.7157,3.2705,win,1,win_1
32173,11/26/2010,Oman,United Arab Emirates,United Arab Emirates,Gulf Cup,-6,8,3,3,-2,1,-0.6374,3.0921,draw,0,draw_0
32169,11/26/2010,Bahrain,Iraq,Bahrain,Gulf Cup,-11,6,-1,-1,-4,2,1.0948000000000002,3.1133,lose,-1,lose_1
32171,11/26/2010,Laos,Singapore,Singapore,Friendly,-4,0,2,-1,1,2,16.53,8.509,lose,-4,lose_3
32174,11/27/2010,Guadeloupe,Guyana,Guyana,CFU Caribbean Cup,-2,0,5,4,0,0,-3.45,3.7,draw,0,draw_0
32180,11/28/2010,Qatar,Saudi Arabia,Qatar,Gulf Cup,-9,12,1,2,-4,1,1.7187999999999999,3.16,draw,0,draw_0
32181,11/28/2010,Kuwait,Yemen,Yemen,Gulf Cup,5,2,1,2,2,0,-4.065300000000001,3.6594,win,3,win_3
32175,11/27/2010,Antigua and Barbuda,Jamaica,Jamaica,CFU Caribbean Cup,-3,0,9,3,-2,2,7.75,4.9,lose,-2,lose_2
32178,11/28/2010,Grenada,Trinidad and Tobago,Grenada,CFU Caribbean Cup,-11,1,8,3,-2,0,3.9,3.4,win,1,win_1
32186,11/29/2010,Iraq,Oman,Oman,Gulf Cup,4,3,-1,0,4,-1,-1.1581000000000001,3.1743,draw,0,draw_0
32188,11/29/2010,Bahrain,United Arab Emirates,United Arab Emirates,Gulf Cup,1,4,3,3,-2,1,-0.31289999999999996,3.1548,lose,-2,lose_2
32183,11/29/2010,Antigua and Barbuda,Guyana,Antigua and Barbuda,CFU Caribbean Cup,1,1,3,-1,-2,3,0.8999999999999999,3.25,win,1,win_1
32184,11/29/2010,Guadeloupe,Jamaica,Guadeloupe,CFU Caribbean Cup,-1,2,5,12,1,0,2.45,3.35,lose,-2,lose_2
32189,11/30/2010,Cuba,Grenada,Cuba,CFU Caribbean Cup,0,2,-8,2,3,1,-3.8,3.375,draw,0,draw_0
32197,12/1/2010,Laos,Thailand,Thailand,AFF Championship,-5,0,11,9,-1,1,19.4527,9.312000000000001,draw,0,draw_0
32195,12/1/2010,Indonesia,Malaysia,Indonesia,AFF Championship,9,13,1,6,-1,0,-4.027,3.6910000000000003,win,4,win_3
32190,11/30/2010,Martinique,Trinidad and Tobago,Martinique,CFU Caribbean Cup,-1,6,-1,1,-1,4,-0.9500000000000002,3.7,lose,-1,lose_1
32193,12/1/2010,Antigua and Barbuda,Guadeloupe,Guadeloupe,CFU Caribbean Cup,-3,3,2,-6,-3,1,2.0774999999999997,3.7,lose,-1,lose_1
32199,12/2/2010,Iraq,Kuwait,Kuwait,Gulf Cup,6,7,5,-7,1,-2,-0.5447000000000002,3.0324,draw,0,draw_0
32202,12/2/2010,Saudi Arabia,United Arab Emirates,United Arab Emirates,Gulf Cup,10,6,-1,-2,-1,2,-0.8590999999999998,3.1032,win,1,win_1
32201,12/2/2010,Philippines,Singapore,Singapore,AFF Championship,-7,1,6,-1,4,1,14.2279,7.2147,draw,0,draw_0
32194,12/1/2010,Guyana,Jamaica,Guyana,CFU Caribbean Cup,1,2,-1,2,0,1,3.5134,3.8667,lose,-4,lose_3
32204,12/3/2010,Cuba,Guadeloupe,Cuba,CFU Caribbean Cup,2,1,0,-2,0,1,-1.5332999999999999,3.1667,lose,-1,lose_1
32209,12/4/2010,Malaysia,Thailand,Thailand,AFF Championship,8,15,7,0,-2,1,7.161700000000001,4.705,draw,0,draw_0
32213,12/5/2010,Philippines,Vietnam,Philippines,AFF Championship,-2,0,9,4,4,-2,15.3762,7.8344,win,2,win_2
32210,12/5/2010,Cuba,Grenada,Grenada,CFU Caribbean Cup,0,3,-6,3,1,2,-1.5,3.45,win,1,win_1
32216,12/7/2010,Indonesia,Thailand,Indonesia,AFF Championship,-4,8,10,6,-1,-1,1.2424,3.4548,win,1,win_1
32217,12/7/2010,Laos,Malaysia,Malaysia,AFF Championship,-4,5,1,7,0,2,6.479,4.7021,lose,-4,lose_3
32223,12/10/2010,Bosnia-Herzegovina,Poland,Bosnia-Herzegovina,Friendly,0,0,-6,6,0,-3,2.2215000000000007,3.4208,draw,0,draw_0
32226,12/15/2010,Malaysia,Vietnam,Malaysia,AFF Championship,-2,1,5,-3,2,-2,0.8576999999999999,3.1882,win,2,win_2
32227,12/16/2010,Indonesia,Philippines,Philippines,AFF Championship,10,0,1,5,0,-2,-7.7622,5.2848,win,1,win_1
32228,12/16/2010,Egypt,Qatar,Qatar,Friendly,3,1,10,3,6,-3,-1.9644000000000001,3.3235,lose,-1,lose_1
32229,12/18/2010,China,Estonia,China,Friendly,1,0,0,1,2,-1,-2.6744000000000003,3.3235,win,3,win_3
32231,12/18/2010,Iraq,Syria,Iraq,Friendly,10,4,-8,6,4,-1,-1.9016000000000002,3.2733,lose,-1,lose_1
32233,12/19/2010,Indonesia,Philippines,Indonesia,AFF Championship,11,0,3,8,2,-3,-5.9795,4.1345,win,1,win_1
32230,12/18/2010,Honduras,Panama,Honduras,Friendly,13,6,-7,-1,-5,4,-3.0790000000000006,3.4991,win,1,win_1
32234,12/22/2010,China,Macedonia,China,Friendly,1,1,0,0,0,-1,-2.4492000000000003,3.2921,win,1,win_1
32235,12/22/2010,Estonia,Qatar,Qatar,Friendly,0,0,0,2,2,-1,3.1879999999999997,3.4452,lose,-2,lose_2
32239,12/26/2010,Indonesia,Malaysia,Malaysia,AFF Championship,10,13,-4,11,3,-1,-0.5827,3.0614,lose,-3,lose_3
32240,12/27/2010,North Korea,Kuwait,Kuwait,Friendly,-3,3,6,-9,-4,0,-0.3883000000000001,3.1165,draw,0,draw_0
32241,12/28/2010,Bahrain,Jordan,Bahrain,Friendly,-5,3,1,5,-2,-2,-0.5425,3.185,win,1,win_1
32242,12/28/2010,Iraq,Saudi Arabia,Saudi Arabia,Friendly,5,6,1,7,-1,0,1.7058,3.1705,win,1,win_1
32243,12/29/2010,Indonesia,Malaysia,Indonesia,AFF Championship,9,13,-1,10,4,-2,-5.1968,4.13,win,1,win_1
32245,12/31/2010,Kuwait,Zambia,Kuwait,Friendly,1,0,-3,13,2,0,-2.8177000000000003,3.6794,win,4,win_3
32249,1/2/2011,Jordan,Uzbekistan,Jordan,Friendly,-1,2,-4,-4,1,3,1.2591,3.1745,draw,0,draw_0
32248,1/2/2011,China,Iraq,Iraq,Friendly,0,2,4,-1,1,-2,0.19999999999999973,3.1,win,1,win_1
32250,1/2/2011,Syria,United Arab Emirates,United Arab Emirates,Friendly,-8,4,0,1,-2,0,1.5110000000000001,3.1962,lose,-2,lose_2
32252,1/4/2011,Angola,Saudi Arabia,Saudi Arabia,Friendly,0,0,3,4,-1,-1,4.304,3.699,draw,0,draw_0
32251,1/4/2011,Bahrain,North Korea,Bahrain,Friendly,0,0,-3,2,0,0,-0.28549999999999986,3.1865,lose,-1,lose_1
32256,1/5/2011,Australia,United Arab Emirates,United Arab Emirates,Friendly,0,0,1,-1,1,0,-1.7159000000000002,3.2029,draw,0,draw_0
32257,1/7/2011,Qatar,Uzbekistan,Qatar,AFC Asian Cup,-1,2,-6,-5,0,1,-1.5556,3.1719,lose,-2,lose_2
32260,1/8/2011,China,Kuwait,Kuwait,AFC Asian Cup,0,4,0,-9,0,-2,-0.3030000000000004,3.09,win,2,win_2
32262,1/9/2011,Japan,Jordan,Japan,AFC Asian Cup,0,2,-7,0,2,-4,-9.49,4.857,draw,0,draw_0
32263,1/9/2011,Saudi Arabia,Syria,Saudi Arabia,AFC Asian Cup,12,5,-8,-3,0,3,-3.2411,3.4093,lose,-1,lose_1
32264,1/10/2011,Australia,India,India,AFC Asian Cup,1,1,2,-14,2,1,-23.241500000000002,9.6164,win,4,win_3
32266,1/11/2011,Congo DR,Sudan,Congo DR,Nile Basin Tnmt.,3,2,13,8,0,-1,-1.7622999999999998,3.3915,win,1,win_1
32267,1/11/2011,Burundi,Egypt,Egypt,Nile Basin Tnmt.,-1,1,-9,-2,-5,1,17.401100000000003,6.9239,lose,-3,lose_3
32268,1/11/2011,Iran,Iraq,Iraq,AFC Asian Cup,7,3,3,6,2,-3,-1.6069,3.1546,win,1,win_1
32272,1/12/2011,Kuwait,Uzbekistan,Uzbekistan,AFC Asian Cup,0,0,-6,2,3,1,1.4443000000000001,3.2375,lose,-1,lose_1
32271,1/12/2011,China,Qatar,China,AFC Asian Cup,2,5,4,3,3,-1,0.19030000000000014,3.1318,lose,-2,lose_2
32273,1/13/2011,Jordan,Saudi Arabia,Jordan,AFC Asian Cup,-4,0,12,3,0,0,3.2144000000000004,3.4993,win,1,win_1
32279,1/14/2011,Egypt,Kenya,Egypt,Nile Basin Tnmt.,8,3,8,4,4,-1,-13.404000000000002,6.0685,win,4,win_3
32275,1/14/2011,Australia,South Korea,Australia,AFC Asian Cup,1,8,1,0,0,1,-0.22429999999999994,3.0118,draw,0,draw_0
32276,1/14/2011,Bahrain,India,Bahrain,AFC Asian Cup,2,1,-7,-3,0,2,-14.923699999999998,6.8915,win,3,win_3
32279,1/14/2011,Egypt,Kenya,Egypt,Nile Basin Tnmt.,8,3,8,4,4,-1,-13.4595,6.0575,win,4,win_3
32283,1/15/2011,Iraq,United Arab Emirates,United Arab Emirates,AFC Asian Cup,4,9,-4,6,0,1,-0.6463000000000001,3.1141,win,1,win_1
32278,1/14/2011,Costa Rica,Honduras,Costa Rica,UNCAF Cup,-2,15,6,1,1,-2,-0.375,3.135,draw,0,draw_0
32281,1/14/2011,Belize,Panama,Panama,UNCAF Cup,-3,1,0,1,-5,2,14.902999999999999,6.5082,lose,-2,lose_2
32278,1/14/2011,Costa Rica,Honduras,Costa Rica,UNCAF Cup,-2,15,6,1,1,-2,-0.359,3.1253,draw,0,draw_0
32285,1/16/2011,China,Uzbekistan,China,AFC Asian Cup,-1,0,-6,-3,3,-1,0.7860999999999998,3.2129,draw,0,draw_0
32288,1/16/2011,Kuwait,Qatar,Qatar,AFC Asian Cup,10,5,3,1,2,2,3.4399999999999995,3.6943,lose,-3,lose_3
32286,1/16/2011,Costa Rica,Guatemala,Guatemala,UNCAF Cup,7,13,-2,-6,-2,1,-2.6318,3.4276,win,2,win_2
32290,1/17/2011,Congo DR,Kenya,Kenya,Nile Basin Tnmt.,4,2,11,11,0,0,-1.91,3.4153,win,1,win_1
32291,1/17/2011,Egypt,Uganda,Egypt,Nile Basin Tnmt.,9,1,10,-2,2,-4,-8.7221,5.3221,win,2,win_2
32292,1/17/2011,Jordan,Syria,Jordan,AFC Asian Cup,3,9,7,-1,0,4,0.4047999999999998,3.1033,win,1,win_1
32293,1/17/2011,Japan,Saudi Arabia,Saudi Arabia,AFC Asian Cup,4,1,5,-2,3,-2,-4.4842,3.7407,win,5,win_3
32287,1/16/2011,Nicaragua,Panama,Panama,UNCAF Cup,-9,0,4,-4,-5,1,13.331299999999999,5.8013,lose,-2,lose_2
32290,1/17/2011,Congo DR,Kenya,Kenya,Nile Basin Tnmt.,4,2,11,11,0,0,-1.8694,3.395,win,1,win_1
32294,1/18/2011,Australia,Bahrain,Australia,AFC Asian Cup,4,0,1,-7,3,0,-5.782500000000001,4.0575,win,1,win_1
32297,1/18/2011,Belize,Nicaragua,Nicaragua,UNCAF Cup,1,1,-3,6,-1,1,0.7334999999999998,3.304,draw,0,draw_0
32300,1/19/2011,Iraq,North Korea,Iraq,AFC Asian Cup,0,0,2,1,-1,0,-0.8771,3.1918,win,1,win_1
32301,1/19/2011,Iran,United Arab Emirates,United Arab Emirates,AFC Asian Cup,8,3,1,10,4,-3,-0.9375,3.2946,win,3,win_3
32295,1/18/2011,Guatemala,Honduras,Honduras,UNCAF Cup,-7,12,6,4,3,-2,4.0195,3.7567,lose,-2,lose_2
32299,1/19/2011,Botswana,Sweden,Botswana,Friendly,0,0,-10,-2,-1,1,3.4004000000000003,3.7321,lose,-1,lose_1
32303,1/21/2011,Japan,Qatar,Japan,AFC Asian Cup,0,3,0,-4,2,2,-3.9933000000000005,3.5896,win,1,win_1
32306,1/21/2011,Jordan,Uzbekistan,Uzbekistan,AFC Asian Cup,-1,3,-1,-6,1,2,2.5819,3.3954,lose,-1,lose_1
32304,1/21/2011,Guatemala,Nicaragua,Nicaragua,UNCAF Cup,14,0,-3,9,4,-2,-4.8695,3.9675,win,1,win_1
32307,1/22/2011,Australia,Iraq,Australia,AFC Asian Cup,1,1,4,-5,0,1,-2.6328999999999994,3.3169999999999997,win,0,draw_0
32309,1/22/2011,Chile,United States,United States,Friendly,1,1,2,-10,4,-4,0.3433999999999999,3.1308,draw,0,draw_0
32310,1/23/2011,Costa Rica,Honduras,Honduras,UNCAF Cup,-2,16,-2,-2,0,-1,0.09629999999999983,3.1358,lose,-1,lose_1
32310,1/23/2011,Costa Rica,Honduras,Honduras,UNCAF Cup,-2,16,-2,-2,0,-1,0.09889999999999999,3.1411,lose,-1,lose_1
32313,1/25/2011,Japan,South Korea,Japan,AFC Asian Cup,-21,19,-9,2,2,0,-0.46330000000000027,2.9557,draw,0,draw_0
32314,1/25/2011,Australia,Uzbekistan,Uzbekistan,AFC Asian Cup,2,0,-9,-8,2,-1,-1.6839,3.1807,win,6,win_3
32315,1/28/2011,South Korea,Uzbekistan,Uzbekistan,AFC Asian Cup,5,1,-6,-6,1,-1,-5.4174999999999995,4.2582,win,1,win_1
32316,1/29/2011,Australia,Japan,Australia,AFC Asian Cup,1,6,0,-7,-2,0,0.30710000000000015,2.945,lose,0,draw_0
32317,2/6/2011,Moldova,Poland,Moldova,Friendly,-2,0,-3,0,0,-2,2.38,3.3373,lose,-1,lose_1
32318,2/8/2011,Cyprus,Sweden,Cyprus,Cyprus International Tournament,-4,1,3,6,-5,1,2.1811,3.3044,lose,-2,lose_2
32323,2/8/2011,Romania,Ukraine,Romania,Cyprus International Tournament,2,0,-1,-1,-1,-2,0.6149,3.2089,draw,0,draw_0
32320,2/8/2011,Ireland,Wales,Ireland,Nations Cup,-1,2,-4,2,1,2,-4.671100000000001,3.6104,win,3,win_3
32318,2/8/2011,Cyprus,Sweden,Cyprus,Cyprus International Tournament,-4,1,3,6,-5,1,2.1856,3.2968,lose,-2,lose_2
32323,2/8/2011,Romania,Ukraine,Romania,Cyprus International Tournament,2,0,-1,-1,-1,-2,0.6084,3.2060000000000004,draw,0,draw_0
32322,2/8/2011,Panama,Peru,Peru,Friendly,-1,0,6,-3,1,1,4.0926,3.79,lose,-1,lose_1
32336,2/9/2011,Cyprus,Romania,Cyprus,Cyprus International Tournament,-8,2,5,4,0,1,1.5413,3.2826,draw,0,draw_0
32366,2/9/2011,Sweden,Ukraine,Sweden,Cyprus International Tournament,-1,0,4,-3,3,-2,-0.9895,3.225,draw,0,draw_0
32327,2/9/2011,Armenia,Georgia,Armenia,Friendly,-1,1,-1,9,1,-4,0.3881999999999999,3.093,lose,-1,lose_1
32325,2/9/2011,Andorra,Moldova,Andorra,Friendly,0,0,8,2,-3,-2,9.347199999999999,5.4436,lose,-1,lose_1
32360,2/9/2011,Liechtenstein,San Marino,San Marino,Friendly,-1,1,-31,3,0,2,-5.4279,3.9317,win,1,win_1
32334,2/9/2011,Congo DR,Gabon,Congo DR,Friendly,0,7,11,11,-2,0,0.7450000000000001,3.157,lose,-2,lose_2
32329,2/9/2011,Belarus,Kazakhstan,Belarus,Friendly,1,0,-6,-8,3,3,-5.9882,4.2432,draw,0,draw_0
32341,2/9/2011,Canada,Greece,Greece,Friendly,-2,1,5,-2,-2,-1,6.1503000000000005,4.0379,lose,-1,lose_1
32346,2/9/2011,Bolivia,Latvia,Latvia,Friendly,0,0,13,0,-1,-3,-0.40890000000000004,3.2404,lose,-1,lose_1
32335,2/9/2011,Croatia,Czech Republic,Croatia,Friendly,0,1,-1,0,3,1,-1.7519,3.2862,win,2,win_2
32328,2/9/2011,Azerbaijan,Hungary,Azerbaijan,Friendly,-4,0,-9,0,0,2,4.282500000000001,3.7289,lose,-2,lose_2
32345,2/9/2011,Israel,Serbia,Israel,Friendly,1,0,12,-6,1,0,-0.011400000000000077,3.1514,lose,-2,lose_2
32368,2/9/2011,South Korea,Turkey,Turkey,Friendly,-3,1,-4,1,-2,3,2.5957000000000003,3.3896,draw,0,draw_0
32357,2/9/2011,Nigeria,Sierra Leone,Nigeria,Friendly,10,3,2,2,2,1,-8.785,4.5333,win,1,win_1
32336,2/9/2011,Cyprus,Romania,Cyprus,Cyprus International Tournament,-8,2,5,4,0,1,1.5413,3.2826,draw,0,draw_0
32366,2/9/2011,Sweden,Ukraine,Sweden,Cyprus International Tournament,-1,0,4,-3,3,-2,-0.9682,3.2227,draw,0,draw_0
32363,2/9/2011,Kenya,South Africa,South Africa,Friendly,-1,1,2,-1,-4,-2,10.651100000000001,5.2442,lose,-2,lose_2
32324,2/9/2011,Albania,Slovenia,Albania,Friendly,-2,2,-5,-6,-1,1,0.7882000000000002,3.0707,lose,-1,lose_1
32331,2/9/2011,Bulgaria,Estonia,Bulgaria,Friendly,1,1,6,-1,2,-3,-3.4082,3.5782,draw,0,draw_0
32337,2/9/2011,Denmark,England,Denmark,Friendly,-7,4,0,-2,-2,-2,1.0540000000000003,3.2107,lose,-1,lose_1
32348,2/9/2011,Luxembourg,Slovakia,Luxembourg,Friendly,-2,0,-3,1,-4,0,10.0121,5.5236,win,1,win_1
32330,2/9/2011,Belgium,Finland,Belgium,Friendly,-1,2,5,2,1,-1,-4.2764,3.79,draw,0,draw_0
32351,2/9/2011,Malta,Switzerland,Malta,Friendly,-5,1,7,5,-3,-2,9.936599999999999,5.6574,draw,0,draw_0
32356,2/9/2011,Austria,Netherlands,Netherlands,Friendly,0,4,4,-2,-4,1,7.9786,5.0907,lose,-2,lose_2
32358,2/9/2011,Norway,Poland,Norway,Friendly,-6,3,-7,-3,7,-6,-0.39070000000000027,3.1986,lose,-1,lose_1
32340,2/9/2011,Germany,Italy,Germany,Friendly,-7,8,1,7,5,-3,-3.3200000000000003,3.6192,draw,0,draw_0
32326,2/9/2011,Argentina,Portugal,Argentina,Friendly,3,1,2,-2,3,-3,-0.685,3.23,win,1,win_1
32339,2/9/2011,Brazil,France,France,Friendly,1,4,5,6,5,-1,-0.0726,3.1052,lose,-1,lose_1
32353,2/9/2011,Morocco,Niger,Morocco,Friendly,2,0,-12,4,0,2,-8.277000000000001,4.9746,win,3,win_3
32364,2/9/2011,Colombia,Spain,Spain,Friendly,0,1,-3,-2,-4,2,12.1861,6.0829,lose,-1,lose_1
32352,2/9/2011,Bosnia-Herzegovina,Mexico,Mexico,Friendly,0,0,-1,3,-1,0,4.6182,3.8689,lose,-2,lose_2
32343,2/9/2011,Ecuador,Honduras,Honduras,Friendly,0,4,-3,0,-2,-2,0.44289999999999985,3.2086,draw,0,draw_0
32370,2/14/2011,Bahrain,Kuwait,Bahrain,Friendly,-6,8,2,2,-3,0,-1.0573000000000001,3.2242,draw,0,draw_0
32375,3/16/2011,Argentina,Venezuela,Argentina,Friendly,16,0,6,-2,4,-3,-7.1213999999999995,4.5527,win,3,win_3
32393,3/25/2011,Austria,Belgium,Austria,UEFA Euro qualification,8,3,3,3,-1,0,-0.5089000000000001,3.3059,lose,-2,lose_2
32399,3/25/2011,Hungary,Netherlands,Hungary,UEFA Euro qualification,-1,2,13,-6,-4,0,4.4063,3.6793,lose,-4,lose_3
32406,3/25/2011,Northern Ireland,Serbia,Serbia,UEFA Euro qualification,-2,1,-5,-9,-3,3,5.551900000000001,3.8141,lose,-1,lose_1
32407,3/25/2011,Italy,Slovenia,Slovenia,UEFA Euro qualification,0,1,2,-2,-2,3,-1.08,3.0427,win,1,win_1
32403,3/25/2011,France,Luxembourg,Luxembourg,UEFA Euro qualification,13,0,-4,3,4,-3,-30.942899999999998,12.067,win,2,win_2
32408,3/25/2011,Czech Republic,Spain,Spain,UEFA Euro qualification,-1,1,-3,-4,-3,1,11.9266,5.4663,lose,-1,lose_1
32397,3/25/2011,China,New Zealand,China,Friendly,-3,2,-2,10,4,-4,-1.1433,3.1622,draw,0,draw_0
32398,3/25/2011,Estonia,Uruguay,Estonia,Friendly,0,0,7,-14,-4,1,4.9097,3.927,win,2,win_2
32404,3/25/2011,Montenegro,Uzbekistan,Montenegro,Friendly,0,0,-9,-18,1,-2,-5.4908,4.3232,win,1,win_1
32402,3/25/2011,Lithuania,Poland,Lithuania,Friendly,-2,3,-2,-7,1,-3,1.483,3.2285,win,2,win_2
32427,3/26/2011,Angola,Kenya,Kenya,African Cup of Nations qualification,0,0,-8,2,2,1,0.9100000000000001,3.1136,lose,-1,lose_1
32429,3/26/2011,Malawi,Togo,Malawi,African Cup of Nations qualification,0,1,3,5,2,1,-1.9592,3.2092,win,1,win_1
32435,3/26/2011,Burundi,Rwanda,Rwanda,African Cup of Nations qualification,-1,2,0,3,-2,1,2.3753,3.2859,lose,-2,lose_2
32417,3/26/2011,Botswana,Chad,Chad,African Cup of Nations qualification,1,0,-6,-7,5,0,-1.4040999999999997,3.1465,win,1,win_1
32416,3/26/2011,Burkina Faso,Namibia,Burkina Faso,African Cup of Nations qualification,1,0,9,0,4,-4,-8.1309,4.5764,win,4,win_3
32436,3/26/2011,Cameroon,Senegal,Senegal,African Cup of Nations qualification,-1,3,-5,5,-4,2,1.3367,3.1319999999999997,lose,-1,lose_1
32437,3/26/2011,Egypt,South Africa,South Africa,African Cup of Nations qualification,0,0,17,0,0,-1,0.41540000000000044,2.9854,lose,-1,lose_1
32430,3/26/2011,Mali,Zimbabwe,Mali,African Cup of Nations qualification,-1,1,-5,5,0,0,-6.1270999999999995,4.1388,win,1,win_1
32413,3/26/2011,Armenia,Russia,Armenia,UEFA Euro qualification,-2,0,11,2,-1,-1,3.6811,3.4844,draw,0,draw_0
32415,3/26/2011,Bulgaria,Switzerland,Bulgaria,UEFA Euro qualification,-1,2,3,0,0,-3,-0.21119999999999983,3.1881,draw,0,draw_0
32421,3/26/2011,Croatia,Georgia,Georgia,UEFA Euro qualification,0,0,-5,1,4,-2,-4.096299999999999,3.5148,lose,-1,lose_1
32420,3/26/2011,Cyprus,Iceland,Cyprus,UEFA Euro qualification,-1,2,4,5,0,0,-1.7539999999999998,3.3067,draw,0,draw_0
32425,3/26/2011,Israel,Latvia,Israel,UEFA Euro qualification,1,1,10,2,3,-2,-4.8959,3.873,win,1,win_1
32411,3/26/2011,Albania,Belarus,Albania,UEFA Euro qualification,-2,1,2,-10,-1,1,-0.02660000000000018,3.0974,win,1,win_1
32412,3/26/2011,Andorra,Slovakia,Andorra,UEFA Euro qualification,0,0,5,1,-3,-3,26.400399999999998,10.8522,lose,-1,lose_1
32422,3/26/2011,Germany,Kazakhstan,Germany,UEFA Euro qualification,1,0,4,0,5,2,-44.825500000000005,15.4038,win,4,win_3
32433,3/26/2011,Denmark,Norway,Norway,UEFA Euro qualification,27,11,4,-4,-5,2,0.6880999999999999,3.1937,draw,0,draw_0
32431,3/26/2011,Greece,Malta,Malta,UEFA Euro qualification,4,2,-9,-2,5,1,-10.1937,5.3033,win,1,win_1
32424,3/26/2011,Ireland,Macedonia,Ireland,UEFA Euro qualification,1,1,5,2,0,-1,-5.7796,3.9152,win,1,win_1
32400,3/25/2011,Jamaica,Venezuela,Jamaica,Friendly,0,1,-2,0,4,-3,-0.7755000000000001,3.1472,lose,-2,lose_2
32405,3/25/2011,Bolivia,Panama,Panama,Friendly,2,0,7,3,-6,-1,1.1953,3.2081,lose,-2,lose_2
32426,3/26/2011,Jordan,Kuwait,Jordan,Friendly,-4,3,1,-2,0,2,0.9331,3.1674,draw,0,draw_0
32418,3/26/2011,Colombia,Ecuador,Colombia,Friendly,6,11,-5,2,0,2,-1.3365,3.2358,win,2,win_2
32434,3/26/2011,Chile,Portugal,Portugal,Friendly,-1,0,-8,-4,2,-3,2.7919,3.3854,draw,0,draw_0
32432,3/26/2011,Mexico,Paraguay,Mexico,Friendly,2,5,9,6,1,-1,-0.7855000000000003,3.1504,win,2,win_2
32445,3/27/2011,Guinea,Madagascar,Madagascar,African Cup of Nations qualification,0,0,5,11,0,-1,-2.9726999999999997,3.4473,draw,0,draw_0
32446,3/27/2011,Mozambique,Zambia,Mozambique,African Cup of Nations qualification,-9,2,-4,6,-1,-1,-0.3999999999999999,3.0929,lose,-2,lose_2
