,id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_t1_win,avg_odds_draw,avg_odds_t2_win,result
37948,37948.0,2017-01-29,Congo DR,Ghana,Congo DR,African Cup of Nations,-8.0,5.0,16.0,10.0,6.0,5.0,5.0,4.0,2.0,4.0,,,,lose
37949,37949.0,2017-01-29,Egypt,Morocco,Egypt,African Cup of Nations,-7.0,9.0,9.0,13.0,6.0,4.0,6.0,4.0,3.0,4.0,,,,win
37950,37950.0,2017-01-29,Serbia,USA,USA,Friendly,1.0,0.0,16.0,12.0,12.0,19.0,5.0,7.0,3.0,0.0,,,,draw
37951,37951.0,2017-02-01,Burkina Faso,Egypt,Burkina Faso,African Cup of Nations,-3.0,2.0,8.0,9.0,10.0,5.0,5.0,7.0,4.0,2.0,,,,draw
37952,37952.0,2017-02-02,Cameroon,Ghana,Cameroon,African Cup of Nations,-1.0,3.0,12.0,8.0,7.0,4.0,5.0,3.0,5.0,4.0,,,,win
37953,37953.0,2017-02-04,Burkina Faso,Ghana,Burkina Faso,African Cup of Nations,-6.0,2.0,10.0,9.0,10.0,6.0,6.0,4.0,3.0,3.0,,,,win
37954,37954.0,2017-02-05,Cameroon,Egypt,Egypt,African Cup of Nations,-7.0,6.0,12.0,9.0,6.0,5.0,4.0,7.0,6.0,2.0,,,,win
37955,37955.0,2017-02-08,Iceland,Mexico,Mexico,Friendly,0.0,2.0,17.0,13.0,13.0,13.0,6.0,7.0,2.0,2.0,,,,lose
37956,37956.0,2017-02-22,Ecuador,Honduras,Ecuador,Friendly,3.0,6.0,20.0,14.0,11.0,10.0,2.0,7.0,4.0,2.0,,,,win
37957,37957.0,2017-03-09,Azerbaijan,Qatar,Qatar,Friendly,0.0,1.0,8.0,18.0,10.0,9.0,3.0,5.0,3.0,1.0,,,,win
37958,37958.0,2017-03-10,Barbados,Trinidad and Tobago,Trinidad and Tobago,Friendly,-21.0,11.0,7.0,22.0,22.0,13.0,5.0,2.0,0.0,2.0,,,,lose
37959,37959.0,2017-03-11,Burundi,Djibouti,Burundi,Friendly,6.0,0.0,14.0,21.0,12.0,17.0,4.0,0.0,2.0,0.0,,,,win
37960,37960.0,2017-03-13,Burundi,Djibouti,Burundi,Friendly,7.0,0.0,14.0,13.0,13.0,19.0,4.0,0.0,2.0,0.0,,,,win
37961,37961.0,2017-03-16,Honduras,Nicaragua,Honduras,Friendly,11.0,0.0,12.0,16.0,9.0,14.0,8.0,6.0,1.0,0.0,,,,win
37962,37962.0,2017-03-18,Iran,Iraq,Iran,Friendly,9.0,4.0,24.0,17.0,11.0,8.0,9.0,2.0,1.0,3.0,,,,lose
37963,37963.0,2017-03-19,Moldova,San Marino,San Marino,Friendly,5.0,0.0,13.0,30.0,10.0,11.0,1.0,0.0,2.0,0.0,,,,win
37964,37964.0,2017-03-21,Burma,Indonesia,Indonesia,Friendly,6.0,8.0,7.0,21.0,12.0,14.0,3.0,4.0,3.0,4.0,,,,win
37965,37965.0,2017-03-22,Cambodia,India,Cambodia,Friendly,-2.0,0.0,20.0,21.0,16.0,13.0,4.0,8.0,0.0,0.0,,,,lose
37966,37966.0,2017-03-22,Curaçao,El Salvador,Curaçao,Friendly,-8.0,4.0,18.0,15.0,8.0,17.0,5.0,2.0,2.0,2.0,,,,draw
37967,37967.0,2017-03-22,Cyprus,Kazakhstan,Cyprus,Friendly,1.0,0.0,11.0,11.0,14.0,8.0,2.0,3.0,0.0,4.0,,,,win
37968,37968.0,2017-03-22,Czech Republic,Lithuania,Czech Republic,Friendly,4.0,0.0,14.0,14.0,8.0,8.0,3.0,2.0,3.0,4.0,,,,win
37969,37969.0,2017-03-22,Djibouti,South Sudan,Djibouti,African Cup of Nations qualification,-1.0,0.0,19.0,16.0,17.0,6.0,0.0,3.0,0.0,2.0,,,,win
37970,37970.0,2017-03-22,England,Germany,Germany,Friendly,0.0,5.0,12.0,11.0,6.0,15.0,6.0,7.0,3.0,2.0,,,,lose
37971,37971.0,2017-03-22,Malaysia,Philippines,Philippines,Friendly,3.0,4.0,14.0,12.0,11.0,13.0,5.0,3.0,3.0,2.0,,,,draw
37972,37972.0,2017-03-22,Madagascar,São Tomé and Príncipe,São Tomé and Príncipe,African Cup of Nations qualification,0.0,0.0,12.0,21.0,16.0,10.0,2.0,3.0,4.0,1.0,,,,win
37973,37973.0,2017-03-22,Canada,Scotland,Scotland,Friendly,-6.0,0.0,16.0,14.0,11.0,18.0,3.0,4.0,2.0,2.0,,,,draw
37974,37974.0,2017-03-22,Taiwan,Vietnam,Vietnam,Friendly,-2.0,0.0,30.0,19.0,14.0,16.0,3.0,7.0,0.0,2.0,,,,draw
37975,37975.0,2017-03-22,Palestine,Yemen,Yemen,Friendly,3.0,0.0,20.0,7.0,11.0,15.0,3.0,2.0,6.0,0.0,,,,win
37976,37976.0,2017-03-23,Afghanistan,Singapore,Afghanistan,Friendly,0.0,0.0,28.0,11.0,7.0,6.0,6.0,2.0,1.0,2.0,,,,win
37977,37977.0,2017-03-23,Argentina,Chile,Argentina,FIFA World Cup qualification,50.0,23.0,19.0,16.0,11.0,14.0,7.0,6.0,2.0,3.0,,,,win
37978,37978.0,2017-03-23,Bahrain,Tajikistan,Bahrain,Friendly,1.0,1.0,18.0,27.0,6.0,6.0,5.0,4.0,2.0,3.0,,,,draw
37979,37979.0,2017-03-23,China,Korea Republic,China,FIFA World Cup qualification,-13.0,11.0,15.0,17.0,8.0,13.0,3.0,7.0,2.0,1.0,,,,win
37980,37980.0,2017-03-23,Bolivia,Colombia,Colombia,FIFA World Cup qualification,-7.0,9.0,22.0,13.0,12.0,10.0,1.0,3.0,1.0,3.0,,,,lose
37981,37981.0,2017-03-23,Australia,Iraq,Iraq,FIFA World Cup qualification,5.0,1.0,21.0,17.0,12.0,6.0,6.0,2.0,2.0,2.0,,,,draw
37982,37982.0,2017-03-23,Hong Kong,Jordan,Jordan,Friendly,-1.0,1.0,22.0,13.0,10.0,9.0,6.0,1.0,2.0,5.0,,,,lose
37983,37983.0,2017-03-23,Kenya,Uganda,Kenya,Friendly,-9.0,32.0,7.0,10.0,6.0,1.0,3.0,2.0,5.0,2.0,,,,draw
37984,37984.0,2017-03-23,Nigeria,Senegal,Nigeria,Friendly,7.0,4.0,14.0,12.0,8.0,13.0,6.0,8.0,2.0,1.0,,,,draw
37985,37985.0,2017-03-23,Papua New Guinea,Tahiti,Papua New Guinea,FIFA World Cup qualification,-5.0,3.0,23.0,33.0,15.0,9.0,2.0,3.0,4.0,2.0,,,,lose
37986,37986.0,2017-03-23,Iran,Qatar,Qatar,FIFA World Cup qualification,10.0,4.0,24.0,16.0,5.0,9.0,8.0,5.0,2.0,2.0,,,,win
37987,37987.0,2017-03-23,Syria,Uzbekistan,Syria,FIFA World Cup qualification,0.0,0.0,13.0,12.0,4.0,5.0,3.0,7.0,3.0,0.0,,,,win
37988,37988.0,2017-03-23,Saudi Arabia,Thailand,Thailand,FIFA World Cup qualification,10.0,1.0,16.0,20.0,16.0,11.0,6.0,5.0,3.0,1.0,,,,win
37989,37989.0,2017-03-23,Japan,United Arab Emirates,United Arab Emirates,FIFA World Cup qualification,1.0,7.0,26.0,15.0,12.0,9.0,7.0,4.0,1.0,1.0,,,,win
37990,37990.0,2017-03-23,Peru,Venezuela,Venezuela,FIFA World Cup qualification,13.0,4.0,10.0,14.0,14.0,15.0,5.0,2.0,3.0,3.0,,,,draw
37991,37991.0,2017-03-24,Austria,Moldova,Austria,FIFA World Cup qualification,2.0,0.0,11.0,12.0,15.0,11.0,2.0,1.0,2.0,3.0,,,,win
37992,37992.0,2017-03-24,Comoros,Mauritius,Comoros,African Cup of Nations qualification,-1.0,1.0,9.0,15.0,6.0,10.0,1.0,3.0,4.0,1.0,,,,win
37993,37993.0,2017-03-24,Croatia,Ukraine,Croatia,FIFA World Cup qualification,2.0,3.0,8.0,14.0,17.0,13.0,6.0,5.0,3.0,2.0,,,,win
37994,37994.0,2017-03-24,Georgia,Serbia,Georgia,FIFA World Cup qualification,0.0,0.0,17.0,17.0,12.0,12.0,1.0,5.0,5.0,3.0,,,,lose
37995,37995.0,2017-03-24,Gabon,Guinea,Guinea,Friendly,1.0,2.0,9.0,10.0,9.0,8.0,1.0,2.0,5.0,5.0,,,,draw
37996,37996.0,2017-03-24,Ireland,Wales,Ireland,FIFA World Cup qualification,0.0,3.0,16.0,20.0,11.0,9.0,4.0,5.0,3.0,2.0,,,,draw
37997,37997.0,2017-03-24,Albania,Italy,Italy,FIFA World Cup qualification,-1.0,0.0,8.0,9.0,13.0,18.0,4.0,6.0,1.0,2.0,,,,lose
37998,37998.0,2017-03-24,Iceland,Kosovo,Kosovo,FIFA World Cup qualification,0.0,0.0,16.0,11.0,13.0,20.0,6.0,3.0,1.0,3.0,,,,win
37999,37999.0,2017-03-24,Libya,Togo,Libya,Friendly,3.0,2.0,15.0,14.0,11.0,6.0,4.0,3.0,1.0,4.0,,,,draw
38000,38000.0,2017-03-24,Liechtenstein,Macedonia,Liechtenstein,FIFA World Cup qualification,-4.0,1.0,24.0,10.0,15.0,17.0,0.0,2.0,1.0,1.0,,,,lose
38001,38001.0,2017-03-24,Benin,Mauritania,Mauritania,Friendly,1.0,2.0,24.0,9.0,8.0,13.0,4.0,2.0,1.0,3.0,,,,lose
38002,38002.0,2017-03-24,Costa Rica,Mexico,Mexico,FIFA World Cup qualification,-19.0,15.0,21.0,11.0,13.0,13.0,8.0,6.0,1.0,3.0,,,,lose
38003,38003.0,2017-03-24,Burkina Faso,Morocco,Morocco,Friendly,-3.0,2.0,11.0,12.0,10.0,4.0,5.0,4.0,4.0,4.0,,,,lose
38004,38004.0,2017-03-24,Ivory Coast,Russia,Russia,Friendly,0.0,1.0,13.0,15.0,6.0,15.0,4.0,1.0,6.0,3.0,,,,win
38005,38005.0,2017-03-24,Israel,Spain,Spain,FIFA World Cup qualification,-3.0,1.0,20.0,21.0,11.0,7.0,3.0,6.0,1.0,1.0,,,,lose
38006,38006.0,2017-03-24,Panama,Trinidad and Tobago,Trinidad and Tobago,FIFA World Cup qualification,-3.0,6.0,18.0,25.0,7.0,15.0,5.0,2.0,1.0,1.0,,,,lose
38007,38007.0,2017-03-24,Cameroon,Tunisia,Tunisia,Friendly,5.0,6.0,12.0,12.0,6.0,13.0,4.0,7.0,6.0,1.0,,,,win
38008,38008.0,2017-03-24,Finland,Turkey,Turkey,FIFA World Cup qualification,2.0,3.0,17.0,11.0,6.0,8.0,0.0,3.0,2.0,3.0,,,,lose
38009,38009.0,2017-03-24,Honduras,USA,USA,FIFA World Cup qualification,-11.0,4.0,13.0,15.0,10.0,16.0,7.0,6.0,1.0,0.0,,,,lose
38010,38010.0,2017-03-25,Andorra,Faroe Islands,Andorra,FIFA World Cup qualification,0.0,0.0,15.0,8.0,9.0,21.0,0.0,3.0,1.0,1.0,,,,draw
38011,38011.0,2017-03-25,Belgium,Greece,Belgium,FIFA World Cup qualification,0.0,2.0,11.0,10.0,20.0,15.0,6.0,6.0,1.0,1.0,,,,draw
38012,38012.0,2017-03-25,Bosnia-Herzegovina,Gibraltar,Bosnia-Herzegovina,FIFA World Cup qualification,0.0,0.0,18.0,22.0,13.0,26.0,5.0,0.0,2.0,1.0,,,,win
38013,38013.0,2017-03-25,Bulgaria,Netherlands,Bulgaria,FIFA World Cup qualification,0.0,2.0,24.0,12.0,13.0,16.0,4.0,4.0,0.0,3.0,,,,win
38014,38014.0,2017-03-25,Cyprus,Estonia,Cyprus,FIFA World Cup qualification,2.0,2.0,13.0,30.0,12.0,5.0,2.0,2.0,0.0,3.0,,,,draw
38015,38015.0,2017-03-25,Fiji,New Zealand,Fiji,FIFA World Cup qualification,-23.0,3.0,20.0,11.0,9.0,9.0,3.0,6.0,3.0,2.0,,,,lose
38016,38016.0,2017-03-25,France,Luxembourg,Luxembourg,FIFA World Cup qualification,14.0,0.0,15.0,12.0,11.0,20.0,7.0,1.0,2.0,1.0,,,,win
38017,38017.0,2017-03-25,Angola,Mozambique,Mozambique,Friendly,4.0,6.0,14.0,15.0,13.0,4.0,1.0,3.0,1.0,1.0,,,,lose
38018,38018.0,2017-03-25,Hungary,Portugal,Portugal,FIFA World Cup qualification,-7.0,4.0,9.0,20.0,16.0,11.0,2.0,6.0,5.0,3.0,,,,lose
38019,38019.0,2017-03-25,Guinea-Bissau,South Africa,South Africa,Friendly,0.0,0.0,10.0,15.0,12.0,12.0,2.0,5.0,4.0,5.0,,,,lose
38020,38020.0,2017-03-25,Belarus,Sweden,Sweden,FIFA World Cup qualification,-3.0,0.0,9.0,12.0,6.0,6.0,3.0,3.0,5.0,4.0,,,,lose
38021,38021.0,2017-03-25,Latvia,Switzerland,Switzerland,FIFA World Cup qualification,-2.0,1.0,6.0,10.0,13.0,13.0,4.0,5.0,2.0,3.0,,,,lose
38022,38022.0,2017-03-25,Botswana,Tanzania,Tanzania,Friendly,0.0,2.0,16.0,14.0,9.0,14.0,3.0,3.0,2.0,4.0,,,,lose
38023,38023.0,2017-03-26,Armenia,Kazakhstan,Armenia,FIFA World Cup qualification,2.0,1.0,11.0,15.0,20.0,9.0,2.0,3.0,2.0,3.0,,,,win
38024,38024.0,2017-03-26,Azerbaijan,Germany,Azerbaijan,FIFA World Cup qualification,-4.0,0.0,11.0,11.0,7.0,15.0,3.0,7.0,3.0,2.0,,,,lose
38025,38025.0,2017-03-26,Barbados,Martinique,Barbados,Friendly,-4.0,5.0,9.0,10.0,21.0,14.0,5.0,6.0,0.0,2.0,,,,win
38026,38026.0,2017-03-26,England,Lithuania,England,FIFA World Cup qualification,2.0,0.0,12.0,17.0,7.0,7.0,5.0,2.0,4.0,3.0,,,,win
38027,38027.0,2017-03-26,Congo DR,Kenya,Kenya,Friendly,4.0,2.0,16.0,8.0,9.0,6.0,5.0,4.0,2.0,4.0,,,,lose
38028,38028.0,2017-03-26,Madagascar,São Tomé and Príncipe,Madagascar,African Cup of Nations qualification,1.0,0.0,13.0,25.0,14.0,10.0,1.0,3.0,5.0,0.0,,,,win
38029,38029.0,2017-03-26,Malta,Slovakia,Malta,FIFA World Cup qualification,-5.0,1.0,16.0,15.0,9.0,7.0,0.0,4.0,2.0,2.0,,,,lose
38030,38030.0,2017-03-26,Montenegro,Poland,Montenegro,FIFA World Cup qualification,0.0,2.0,17.0,10.0,9.0,11.0,3.0,5.0,2.0,5.0,,,,lose
38031,38031.0,2017-03-26,Northern Ireland,Norway,Northern Ireland,FIFA World Cup qualification,-6.0,0.0,15.0,18.0,3.0,10.0,4.0,3.0,2.0,1.0,,,,win
38032,38032.0,2017-03-26,Denmark,Romania,Romania,FIFA World Cup qualification,-1.0,2.0,20.0,13.0,13.0,18.0,5.0,2.0,2.0,4.0,,,,draw
38033,38033.0,2017-03-26,Czech Republic,San Marino,San Marino,FIFA World Cup qualification,4.0,0.0,13.0,29.0,8.0,19.0,2.0,0.0,4.0,0.0,,,,win
38034,38034.0,2017-03-26,Scotland,Slovenia,Scotland,FIFA World Cup qualification,1.0,2.0,15.0,8.0,15.0,5.0,4.0,3.0,2.0,4.0,,,,win
38035,38035.0,2017-03-26,Zambia,Zimbabwe,Zimbabwe,Friendly,8.0,18.0,7.0,19.0,9.0,5.0,2.0,4.0,4.0,5.0,,,,draw
38036,38036.0,2017-03-27,Central African Republic,Gambia,Central African Republic,Friendly,0.0,0.0,21.0,10.0,8.0,9.0,3.0,1.0,3.0,5.0,,,,lose
38037,38037.0,2017-03-27,Ivory Coast,Senegal,Ivory Coast,Friendly,7.0,4.0,12.0,11.0,5.0,11.0,3.0,7.0,6.0,2.0,,,,draw
38038,38038.0,2017-03-27,Congo,Mauritania,Mauritania,Friendly,0.0,0.0,14.0,14.0,11.0,11.0,3.0,2.0,2.0,3.0,,,,lose
38039,38039.0,2017-03-27,Moldova,Turkey,Turkey,Friendly,-6.0,2.0,10.0,11.0,12.0,7.0,2.0,4.0,3.0,3.0,,,,lose
38040,38040.0,2017-03-28,Afghanistan,Vietnam,Afghanistan,AFC Asian Cup qualification,0.0,0.0,26.0,19.0,7.0,18.0,5.0,6.0,1.0,3.0,,,,draw
38041,38041.0,2017-03-28,Albania,Bosnia-Herzegovina,Albania,Friendly,0.0,2.0,6.0,18.0,15.0,13.0,4.0,5.0,1.0,2.0,,,,lose
38042,38042.0,2017-03-28,Australia,United Arab Emirates,Australia,FIFA World Cup qualification,2.0,2.0,23.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0,,,,win
38043,38043.0,2017-03-28,Austria,Finland,Austria,Friendly,7.0,1.0,10.0,17.0,13.0,6.0,2.0,1.0,3.0,2.0,,,,draw
38044,38044.0,2017-03-28,Bahrain,Singapore,Bahrain,AFC Asian Cup qualification,5.0,0.0,16.0,12.0,6.0,7.0,4.0,1.0,3.0,2.0,,,,draw
38045,38045.0,2017-03-28,Argentina,Bolivia,Bolivia,FIFA World Cup qualification,19.0,5.0,21.0,21.0,9.0,12.0,7.0,2.0,2.0,1.0,,,,lose
38046,38046.0,2017-03-28,Brazil,Paraguay,Brazil,FIFA World Cup qualification,33.0,21.0,13.0,15.0,15.0,9.0,6.0,2.0,3.0,3.0,,,,win
38047,38047.0,2017-03-28,Burma,India,Burma,AFC Asian Cup qualification,0.0,2.0,10.0,24.0,11.0,14.0,3.0,8.0,2.0,0.0,,,,lose
38048,38048.0,2017-03-28,Cameroon,Guinea,Cameroon,Friendly,4.0,7.0,11.0,9.0,7.0,8.0,4.0,2.0,6.0,4.0,,,,lose
38049,38049.0,2017-03-28,Chile,Venezuela,Chile,FIFA World Cup qualification,16.0,5.0,12.0,15.0,13.0,13.0,6.0,2.0,3.0,2.0,,,,win
38050,38050.0,2017-03-28,Colombia,Ecuador,Ecuador,FIFA World Cup qualification,8.0,11.0,12.0,21.0,9.0,9.0,2.0,3.0,3.0,3.0,,,,win
38051,38051.0,2017-03-28,Egypt,Togo,Egypt,Friendly,4.0,1.0,10.0,14.0,4.0,9.0,6.0,3.0,3.0,4.0,,,,win
38052,38052.0,2017-03-28,Croatia,Estonia,Estonia,Friendly,6.0,2.0,9.0,28.0,17.0,6.0,5.0,3.0,4.0,3.0,,,,lose
38053,38053.0,2017-03-28,France,Spain,France,Friendly,-3.0,7.0,15.0,23.0,11.0,8.0,7.0,6.0,2.0,2.0,,,,lose
38054,38054.0,2017-03-28,Georgia,Latvia,Georgia,Friendly,-1.0,2.0,16.0,10.0,10.0,13.0,1.0,4.0,4.0,2.0,,,,win
38055,38055.0,2017-03-28,Guyana,Martinique,Guyana,Friendly,0.0,1.0,21.0,11.0,17.0,15.0,5.0,6.0,1.0,2.0,,,,draw
38056,38056.0,2017-03-28,Costa Rica,Honduras,Honduras,FIFA World Cup qualification,-3.0,18.0,19.0,14.0,13.0,10.0,7.0,7.0,1.0,1.0,,,,draw
38057,38057.0,2017-03-28,China,Iran,Iran,FIFA World Cup qualification,-5.0,6.0,12.0,20.0,9.0,6.0,2.0,7.0,3.0,2.0,,,,lose
38058,38058.0,2017-03-28,Iceland,Ireland,Ireland,Friendly,-4.0,3.0,15.0,15.0,12.0,11.0,5.0,5.0,1.0,2.0,,,,win
38059,38059.0,2017-03-28,Japan,Thailand,Japan,FIFA World Cup qualification,10.0,3.0,28.0,22.0,11.0,9.0,7.0,6.0,1.0,1.0,,,,win
38060,38060.0,2017-03-28,Cambodia,Jordan,Jordan,AFC Asian Cup qualification,0.0,0.0,18.0,9.0,21.0,8.0,4.0,2.0,0.0,5.0,,,,lose
38061,38061.0,2017-03-28,Korea Republic,Syria,Korea Republic,FIFA World Cup qualification,2.0,3.0,19.0,8.0,9.0,4.0,7.0,3.0,1.0,4.0,,,,win
38062,38062.0,2017-03-28,Kyrgyzstan,Macau,Kyrgyzstan,AFC Asian Cup qualification,2.0,0.0,17.0,14.0,3.0,13.0,5.0,3.0,1.0,5.0,,,,win
38063,38063.0,2017-03-28,Hong Kong,Lebanon,Lebanon,AFC Asian Cup qualification,-1.0,1.0,20.0,11.0,11.0,5.0,5.0,2.0,2.0,5.0,,,,lose
38064,38064.0,2017-03-28,Cape Verde,Luxembourg,Luxembourg,Friendly,0.0,3.0,15.0,11.0,7.0,19.0,4.0,1.0,1.0,1.0,,,,win
38065,38065.0,2017-03-28,Belarus,Macedonia,Macedonia,Friendly,1.0,1.0,10.0,14.0,6.0,15.0,3.0,2.0,4.0,1.0,,,,lose
38066,38066.0,2017-03-28,Maldives,Palestine,Maldives,AFC Asian Cup qualification,-1.0,1.0,30.0,21.0,13.0,6.0,4.0,2.0,0.0,7.0,,,,lose
38067,38067.0,2017-03-28,Comoros,Mauritius,Mauritius,African Cup of Nations qualification,0.0,1.0,10.0,13.0,6.0,10.0,1.0,3.0,5.0,1.0,,,,draw
38068,38068.0,2017-03-28,Morocco,Tunisia,Morocco,Friendly,2.0,22.0,12.0,14.0,3.0,10.0,4.0,6.0,3.0,1.0,,,,win
38069,38069.0,2017-03-28,Lesotho,Mozambique,Mozambique,Friendly,-6.0,6.0,14.0,15.0,12.0,5.0,4.0,2.0,2.0,2.0,,,,lose
38070,38070.0,2017-03-28,Italy,Netherlands,Netherlands,Friendly,5.0,8.0,9.0,11.0,16.0,16.0,5.0,5.0,3.0,3.0,,,,win
38071,38071.0,2017-03-28,Fiji,New Zealand,New Zealand,FIFA World Cup qualification,-24.0,3.0,21.0,10.0,9.0,9.0,3.0,6.0,4.0,3.0,,,,lose
38072,38072.0,2017-03-28,Bhutan,Oman,Oman,AFC Asian Cup qualification,0.0,0.0,22.0,20.0,20.0,5.0,0.0,3.0,1.0,2.0,,,,lose
38073,38073.0,2017-03-28,Panama,USA,Panama,FIFA World Cup qualification,-11.0,4.0,18.0,15.0,7.0,14.0,5.0,6.0,1.0,1.0,,,,draw
38074,38074.0,2017-03-28,Peru,Uruguay,Peru,FIFA World Cup qualification,-22.0,13.0,8.0,19.0,14.0,8.0,5.0,3.0,2.0,3.0,,,,win
38075,38075.0,2017-03-28,Nepal,Philippines,Philippines,AFC Asian Cup qualification,-2.0,0.0,13.0,10.0,9.0,14.0,3.0,3.0,4.0,2.0,,,,lose
38076,38076.0,2017-03-28,Portugal,Sweden,Portugal,Friendly,-1.0,6.0,24.0,13.0,12.0,6.0,7.0,3.0,2.0,3.0,,,,lose
38077,38077.0,2017-03-28,Belgium,Russia,Russia,Friendly,0.0,1.0,19.0,12.0,19.0,13.0,7.0,2.0,1.0,3.0,,,,draw
38078,38078.0,2017-03-28,Iraq,Saudi Arabia,Saudi Arabia,FIFA World Cup qualification,5.0,6.0,16.0,18.0,7.0,23.0,2.0,7.0,2.0,2.0,,,,lose
38079,38079.0,2017-03-28,Angola,South Africa,South Africa,Friendly,-7.0,3.0,15.0,16.0,13.0,13.0,1.0,5.0,2.0,5.0,,,,draw
38080,38080.0,2017-03-28,Djibouti,South Sudan,South Sudan,African Cup of Nations qualification,0.0,0.0,20.0,18.0,15.0,6.0,0.0,3.0,0.0,2.0,,,,lose
38081,38081.0,2017-03-28,Burundi,Tanzania,Tanzania,Friendly,-2.0,2.0,21.0,15.0,12.0,12.0,4.0,3.0,2.0,3.0,,,,lose
38082,38082.0,2017-03-28,Mexico,Trinidad and Tobago,Trinidad and Tobago,FIFA World Cup qualification,9.0,3.0,11.0,27.0,13.0,14.0,6.0,3.0,3.0,1.0,,,,win
38083,38083.0,2017-03-28,Qatar,Uzbekistan,Uzbekistan,FIFA World Cup qualification,-4.0,2.0,15.0,13.0,10.0,7.0,4.0,6.0,2.0,1.0,,,,lose
38084,38084.0,2017-03-28,Tajikistan,Yemen,Yemen,AFC Asian Cup qualification,0.0,0.0,25.0,9.0,6.0,12.0,5.0,3.0,3.0,0.0,,,,lose
38085,38085.0,2017-04-26,Guadeloupe,Martinique,Martinique,Friendly,-18.0,11.0,18.0,12.0,12.0,15.0,2.0,6.0,3.0,1.0,,,,lose
38086,38086.0,2017-05-04,Benin,Burkina Faso,Burkina Faso,Friendly,-7.0,3.0,25.0,11.0,9.0,10.0,4.0,6.0,1.0,4.0,,,,draw
38087,38087.0,2017-05-07,Barbados,St Kitts and Nevis,St Kitts and Nevis,Friendly,-1.0,2.0,9.0,7.0,20.0,9.0,4.0,6.0,0.0,1.0,,,,lose
38088,38088.0,2017-05-11,Mauritania,Senegal,Senegal,Friendly,-9.0,3.0,13.0,12.0,10.0,10.0,3.0,6.0,3.0,3.0,,,,lose
38089,38089.0,2017-05-13,Egypt,Libya,Egypt,Friendly,3.0,2.0,10.0,16.0,5.0,9.0,6.0,4.0,2.0,1.0,,,,win
38090,38090.0,2017-05-17,Dominica,Guadeloupe,Guadeloupe,Friendly,-10.0,4.0,13.0,20.0,20.0,11.0,3.0,3.0,2.0,3.0,,,,draw
38091,38091.0,2017-05-21,Benin,Burkina Faso,Benin,Friendly,-7.0,4.0,25.0,11.0,9.0,9.0,4.0,5.0,1.0,4.0,,,,draw
38092,38092.0,2017-05-25,Fiji,Solomon Islands,Fiji,Friendly,2.0,8.0,21.0,8.0,11.0,9.0,3.0,2.0,3.0,0.0,,,,draw
38093,38093.0,2017-05-25,Benin,Ghana,Ghana,Friendly,-8.0,4.0,22.0,11.0,9.0,4.0,4.0,3.0,2.0,3.0,,,,draw
38094,38094.0,2017-05-28,El Salvador,Honduras,El Salvador,Friendly,-19.0,19.0,15.0,18.0,17.0,9.0,2.0,6.0,2.0,1.0,,,,draw
38095,38095.0,2017-05-28,Fiji,Solomon Islands,Fiji,Friendly,2.0,9.0,22.0,7.0,10.0,9.0,3.0,3.0,2.0,0.0,,,,win
38096,38096.0,2017-05-28,Croatia,Mexico,Mexico,Friendly,0.0,0.0,8.0,10.0,15.0,12.0,6.0,6.0,3.0,3.0,,,,win
38097,38097.0,2017-05-31,Italy,San Marino,Italy,Friendly,2.0,0.0,10.0,27.0,16.0,21.0,5.0,0.0,3.0,0.0,,,,win
38098,38098.0,2017-05-31,Benin,Ivory Coast,Ivory Coast,Friendly,-11.0,2.0,18.0,11.0,10.0,6.0,4.0,4.0,3.0,5.0,,,,draw
38099,38099.0,2017-05-31,Morocco,Netherlands,Morocco,Friendly,0.0,0.0,14.0,12.0,3.0,14.0,5.0,4.0,2.0,3.0,,,,lose
38100,38100.0,2017-06-01,Iraq,Jordan,Iraq,Friendly,14.0,10.0,15.0,12.0,7.0,5.0,2.0,2.0,3.0,5.0,,,,win
38101,38101.0,2017-06-01,Ireland,Mexico,Mexico,Friendly,-1.0,4.0,14.0,8.0,9.0,13.0,5.0,6.0,3.0,3.0,,,,lose
38102,38102.0,2017-06-01,Nigeria,Togo,Nigeria,Friendly,1.0,7.0,15.0,14.0,9.0,9.0,6.0,3.0,2.0,4.0,,,,win
38103,38103.0,2017-06-01,Belarus,Switzerland,Switzerland,Friendly,-1.0,0.0,14.0,12.0,6.0,11.0,3.0,6.0,3.0,3.0,,,,lose
38104,38104.0,2017-06-02,Burkina Faso,Chile,Chile,Friendly,0.0,0.0,11.0,13.0,9.0,6.0,5.0,5.0,4.0,3.0,,,,lose
38105,38105.0,2017-06-02,France,Paraguay,France,Friendly,2.0,2.0,14.0,13.0,13.0,7.0,7.0,2.0,2.0,3.0,,,,win
38106,38106.0,2017-06-02,Bolivia,Nicaragua,Nicaragua,Friendly,0.0,0.0,18.0,17.0,10.0,12.0,1.0,6.0,1.0,0.0,,,,win
38107,38107.0,2017-06-02,New Zealand,Northern Ireland,Northern Ireland,Friendly,0.0,0.0,9.0,12.0,10.0,6.0,7.0,3.0,2.0,2.0,,,,lose
38108,38108.0,2017-06-02,Oman,Syria,Oman,Friendly,0.0,5.0,17.0,7.0,8.0,4.0,3.0,4.0,2.0,4.0,,,,draw
