team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2
47,69,69,36,-4,1,20,17,9,11,5,7,1,2,17.8486,7.6368,1.1082
65,69,69,22,3,6,9,23,10,21,5,7,5,2,4.6422,3.4248,1.7767
150,167,167,22,-3,2,16,13,7,13,4,6,5,4,5.486000000000001,3.46,1.5530000000000002
68,88,68,21,-2,0,15,9,11,12,2,2,3,6,4.6983,3.4,1.74
26,191,26,21,17,0,17,19,20,9,10,4,0,3,1.1608,6.5017,14.1146
32,177,32,21,0,1,19,11,11,6,6,3,0,3,1.105,6.9,15.5493
28,47,28,17,8,0,11,24,16,7,5,3,3,1,2.1667,3.2167,2.9267
122,173,173,36,1,0,13,14,5,11,6,3,2,5,5.7841,3.7230000000000003,1.6011
2,151,151,21,3,2,13,9,8,13,5,2,2,3,1.5278,3.7726,6.0152
65,173,65,21,3,6,6,16,12,9,4,3,5,4,1.321,4.227,8.55
101,148,101,21,-4,0,21,14,13,9,4,2,1,5,3.8189,3.4041,1.8667
64,149,64,36,-6,2,10,10,12,12,4,5,3,2,2.5462,3.0583,2.9217
43,172,43,22,1,0,11,15,8,10,2,5,6,2,2.585,3.175,2.4825
4,29,29,5,0,0,8,18,6,6,4,4,4,4,2.8343,2.9582,2.5632
21,78,21,21,-1,0,10,15,20,10,5,4,1,1,3.1265,3.259,2.0805
4,155,4,22,0,0,10,14,12,8,1,2,4,6,2.52,3.15,2.54
178,192,178,21,6,3,19,24,10,18,7,7,1,1,1.4336,4.0536,6.3559
124,148,124,22,1,0,13,15,11,10,1,7,6,3,1.5685,3.6296,5.9407
52,170,52,21,0,0,34,17,7,20,5,5,0,3,2.0613,3.2433,3.1867
44,72,44,36,0,2,18,8,8,12,7,4,2,2,1.55,3.6933,6.3156
33,74,33,23,-1,0,15,10,9,17,2,7,3,2,1.5079,3.8036,5.9039
128,193,128,22,5,0,16,11,10,15,7,5,0,3,1.2713,5.0783,11.1558
7,55,55,22,0,0,19,23,9,12,8,7,0,2,2.0847,3.01,3.5853
87,134,87,22,0,0,14,13,9,12,2,6,2,4,2.2,3.2,2.88
95,145,95,36,-1,0,9,11,7,13,2,4,4,0,6.7773,3.7136,1.4527
29,164,164,22,-1,2,17,8,6,8,5,6,2,2,5.4004,3.5204,1.6259
18,107,107,22,11,2,22,21,7,24,4,0,1,0,1.0975,6.725,9.99
48,152,152,36,1,0,14,33,13,24,5,0,3,0,1.0129,12.0714,58.6429
65,145,145,22,4,5,9,13,9,12,6,3,2,5,2.0879,3.2521,3.3864
53,127,127,21,0,0,30,10,20,10,0,6,1,3,15.0574,7.8505,1.0937
24,106,106,21,2,1,14,20,18,9,7,2,1,1,1.2361,5.8229,12.3604
110,126,126,12,1,1,16,15,13,3,3,4,1,3,2.2972,2.832,3.1628
11,12,12,36,2,1,24,20,16,10,2,1,1,1,2.0136,3.3389,3.6293
101,192,101,1,0,1,12,18,13,9,2,5,2,3,2.8315,3.1375,2.323
95,100,100,22,-2,0,19,13,12,10,1,3,2,2,4.0212,3.3846,1.8719
83,167,83,22,-4,0,25,20,17,13,2,8,1,2,7.343,3.78,1.3980000000000001
88,90,88,21,-6,1,10,12,13,14,3,5,5,2,3.5127,2.6758,2.4077
54,140,54,22,3,2,16,19,14,8,2,3,5,2,1.6218,3.6025,5.3089
33,140,33,21,2,4,11,16,13,6,5,8,4,0,2.2832,3.096,3.0980000000000003
14,93,14,21,-2,0,15,13,9,11,4,7,3,0,3.4875,3.2,1.97
19,45,45,23,1,0,9,17,13,4,1,5,3,1,3.8825,3.35,1.8957
43,92,92,22,6,6,18,7,8,8,2,4,2,2,2.713,3.1660000000000004,2.459
1,115,1,22,1,1,7,17,11,13,2,1,4,2,1.3,4.405,8.5867
84,101,84,21,-2,1,22,16,14,7,4,2,0,4,3.775,3.6667,1.725
39,93,93,20,1,1,16,22,10,15,5,6,4,1,2.0681,3.6726,3.3948
93,137,137,21,5,2,15,11,5,6,5,5,4,3,1.63,3.4047,4.9965
65,119,65,22,4,1,17,18,6,10,6,7,4,0,1.68,3.2429,4.7986
57,145,145,21,9,6,10,13,15,5,6,4,3,4,2.0380000000000003,3.2236,3.8252
45,140,140,21,1,8,20,16,11,11,1,8,2,0,13.1048,6.0341,1.1852
112,178,178,4,9,15,29,20,6,11,5,4,4,2,7.93,4.45,1.315
41,169,169,6,-1,0,14,14,8,9,5,4,2,0,1.8464,3.3179,3.9946
79,80,79,23,-7,0,13,13,7,7,3,3,1,3,4.3237,3.2919,1.8285
98,189,189,21,-4,0,13,14,13,18,1,3,2,3,21.4058,9.2463,1.0495
60,130,60,22,1,0,13,26,9,8,4,5,1,0,1.6729,3.3743,4.5686
64,82,82,36,-8,2,23,22,10,16,4,8,1,0,4.3744,3.4648,1.8156
54,90,54,22,-1,0,21,14,7,5,7,6,1,2,4.098,3.188,1.778
18,28,18,22,-1,2,26,23,4,11,3,5,1,3,1.848,3.3756,3.9216
82,89,89,22,0,1,13,14,12,10,3,7,4,2,4.0312,3.2969,1.8681
61,163,163,21,3,0,17,17,14,10,2,2,2,0,1.1368,6.3395,12.6358
93,176,176,21,1,0,11,8,11,11,6,6,4,2,1.0865,7.5573,22.1915
26,37,37,21,37,11,15,9,14,11,7,5,2,3,1.9285,3.2875,3.821
130,142,130,22,-1,1,12,7,7,9,3,3,4,5,3.8564,3.2514,1.9154
97,139,97,22,4,1,18,12,7,22,6,5,1,2,1.47,3.9013,6.7475
87,97,87,22,5,8,8,15,9,13,4,4,0,3,2.4606,2.9763,2.7931
103,197,103,6,0,0,24,24,9,8,2,4,2,2,2.7363,3.1638,2.3713
61,133,61,6,-3,0,16,22,16,6,4,5,0,1,8.0484,4.3396,1.3316
83,173,173,21,-5,0,12,7,16,12,5,6,0,3,11.2733,5.1896,1.2804
7,142,7,22,36,29,16,8,10,12,6,3,2,3,1.5875,3.6679,5.53
55,137,137,22,0,0,19,8,6,7,7,6,0,3,1.9409999999999998,3.29,3.515
4,124,124,22,-2,1,13,18,10,7,4,6,3,3,5.4833,3.6333,1.5167
17,65,65,21,1,1,9,15,10,7,3,5,4,3,12.7963,5.5792,1.2358
93,94,93,0,0,3,18,9,14,6,4,0,2,2,1.2848,4.9555,9.8331
86,146,146,20,-1,0,26,20,7,9,7,8,1,2,9.9,4.15,1.3
119,191,119,22,6,1,12,17,12,14,4,3,3,3,1.4611,4.03,6.8911
54,142,54,21,-10,4,19,18,5,10,7,5,2,1,1.5411,3.7648,6.4285
12,136,12,36,-2,0,13,11,7,14,2,3,4,3,5.2676,3.4755,1.7179
34,41,34,22,0,0,17,14,6,9,6,4,2,2,2.3875,3.105,2.7925
87,138,87,21,5,0,14,15,8,21,3,1,3,1,1.0417,9.4483,19.25
28,182,182,22,2,6,11,14,11,20,3,4,2,2,4.8345,3.58,1.7134
26,37,26,22,39,12,24,25,8,11,9,6,0,3,1.5339,4.0786,5.6975
25,114,114,6,-2,0,16,12,14,11,2,4,4,2,11.3532,5.3389,1.2126
64,172,64,36,-55,11,25,16,8,13,4,6,1,2,5.6721,3.7654,1.595
2,197,2,21,1,1,12,10,10,10,2,5,4,2,2.0063,3.1188,3.3313
100,160,160,21,-1,1,14,8,6,14,3,3,3,3,7.9296,4.4107,1.3996
28,173,28,36,-1,2,13,10,9,9,3,3,1,4,2.5419,3.1881,2.7531
13,92,13,21,-1,0,18,24,22,9,2,3,3,3,10.1667,5.6667,1.2033
107,160,160,36,-1,0,17,8,19,12,1,8,3,1,17.14,7.0848,1.1655
140,184,184,23,-5,2,13,7,8,13,6,3,3,4,7.3368,4.245,1.3911
153,187,187,21,7,6,20,10,9,13,8,2,1,3,2.2006,3.1625,3.0006
88,160,160,36,1,0,17,18,11,22,4,5,3,1,2.7472,3.1994,2.4661
29,58,58,5,1,0,13,19,11,10,5,2,4,2,2.0783,3.1521,3.65
28,49,28,21,1,6,12,13,12,16,2,5,2,0,2.8937,3.1852,2.4674
48,69,69,36,-3,0,12,18,13,15,5,8,4,1,4.2565,3.1565,1.8840000000000001
60,153,153,22,1,0,17,20,8,10,1,6,1,3,5.5,3.3,1.6
172,186,186,22,-1,1,20,15,11,12,7,2,2,6,3.4061,3.2689,2.0961
44,57,44,21,0,1,10,17,15,11,6,6,3,1,2.9133,3.1278,2.8078
92,142,142,14,-1,0,18,14,10,11,2,2,2,4,5.0414,3.4731,1.7431
26,37,26,22,34,11,11,14,14,11,8,6,1,3,1.4180000000000001,3.805,7.041
30,102,30,21,-1,0,18,10,7,10,2,1,3,6,1.4675,3.8165,6.162000000000001
140,143,143,22,-1,0,16,10,5,8,7,6,1,0,5.6322,3.79,1.5396
77,111,111,21,1,2,20,16,15,8,4,4,2,0,2.3728,3.178,2.738
134,183,183,21,0,0,16,20,12,5,3,3,4,1,1.8047,3.3280000000000003,4.0847
1,109,1,22,-2,1,12,8,15,11,3,5,3,2,2.545,3.18,2.5017
60,100,60,22,-18,15,22,14,11,14,3,6,1,0,2.8425,3.2042,2.2875
38,95,38,22,1,0,13,11,8,8,3,2,1,3,1.5,3.7113,6.07
64,167,64,21,-3,2,10,22,14,9,5,7,3,2,14.1015,6.1063,1.2093
72,160,160,22,-1,1,14,20,11,17,6,2,1,2,2.592,3.155,2.506
64,69,64,21,-14,4,7,15,6,15,1,7,6,1,6.5235,3.6794,1.5235
135,149,149,36,2,0,14,8,9,13,3,4,2,3,6.47,3.7134,1.5762
92,180,92,22,1,6,20,13,9,10,3,2,2,5,2.1944,3.1722,2.9711
28,173,173,22,-1,1,10,18,9,11,6,6,4,1,3.6265,3.2723,1.985
18,55,55,22,-1,0,15,19,11,13,3,6,3,2,2.5889,3.1611,2.4022
6,45,6,21,-1,0,25,17,10,11,4,1,1,3,3.7186,3.25,1.8743
18,69,69,22,-13,1,18,13,11,17,3,7,2,2,10.0,5.069,1.244
145,164,145,22,-1,0,13,11,6,5,4,1,4,6,1.7712,3.4223,4.5208
90,119,90,22,6,4,10,17,12,3,5,6,3,2,1.9272,3.1639999999999997,4.0408
142,184,184,22,-1,2,5,9,13,14,4,3,3,5,3.2604,3.1952,2.1819
79,148,148,22,0,0,15,14,5,11,1,2,5,5,6.856,4.4107,1.3893
135,161,161,21,0,0,16,8,7,12,3,3,2,2,4.007,3.293,1.9169999999999998
42,104,104,21,0,3,15,10,5,9,3,5,4,2,3.9467,3.2248,1.8852
94,130,94,22,0,0,16,19,5,16,2,3,3,1,1.9353,3.2765,3.7006
11,90,90,22,-4,7,16,19,15,8,2,7,3,1,6.595,3.798,1.466
125,151,125,6,0,0,11,12,10,2,4,4,4,3,1.8748,3.1303,4.1376
47,68,47,21,1,1,16,15,10,11,1,1,2,3,1.9238,3.2804,3.8283
72,95,95,21,1,0,12,20,8,15,4,0,3,0,1.1083,6.6192,9.99
28,60,28,22,1,1,19,13,10,11,4,2,1,4,1.6529,3.5782,5.0611
72,100,72,21,3,2,8,20,11,15,7,1,2,3,1.2836,5.2044,11.1876
135,145,145,21,1,1,7,11,16,21,2,4,6,2,9.99,5.25,1.1913
98,139,139,2,1,1,13,10,8,18,2,5,3,1,3.065,3.1055,2.148
53,85,85,22,-1,0,25,23,23,13,2,0,0,2,9.53,6.8,1.1714
39,191,39,14,10,12,15,20,18,15,9,2,0,4,1.4583,4.1914,7.4903
120,128,128,36,-3,0,15,27,15,12,3,8,0,2,35.2116,13.3056,1.0352
65,68,68,21,3,0,13,15,10,8,4,3,1,2,1.3689,4.54,9.0763
169,181,181,22,-4,0,6,23,12,10,4,5,3,3,6.028,3.6847,1.5287
2,114,2,22,0,0,16,18,8,6,5,4,1,1,3.0325,3.181,2.2705
25,104,25,22,-1,1,8,13,1,7,4,3,4,3,1.75,3.3,3.9
18,48,18,22,1,2,11,15,11,15,4,6,4,1,2.9654,3.13,2.2138
37,180,37,22,0,0,16,20,15,10,8,3,2,1,1.2445,4.8645,11.0155
149,152,152,22,2,0,16,34,7,12,2,0,5,0,1.0567,9.8163,22.9275
160,172,160,22,-2,1,15,20,9,15,4,6,1,2,2.7148,3.173,2.5278
58,195,58,5,0,0,14,10,6,11,4,5,2,2,3.8932,2.5939,2.2639
48,88,88,22,2,1,16,8,9,11,4,7,3,3,3.0063,3.0759,2.4019
1,149,1,22,-8,3,12,20,8,11,3,4,3,3,4.2022,3.2207,1.8889
32,124,124,22,5,3,12,14,12,6,5,6,4,3,2.4291,3.1077,2.8132
86,189,189,21,1,1,28,15,10,8,6,6,4,1,2.63,3.0111,2.6178
60,64,64,22,-6,9,17,11,7,20,3,5,1,1,5.43,3.4845,1.5518
12,115,12,22,-3,0,11,15,5,11,2,4,5,1,1.6922,3.4730000000000003,5.0944
92,180,92,22,2,9,7,16,7,11,5,2,2,2,1.6214,3.5577,5.1041
133,153,133,22,0,0,14,10,6,11,5,3,3,5,1.5464,3.6686,5.7745
29,67,29,6,0,1,19,11,9,6,5,4,1,5,1.4064,3.8836,7.0182
96,126,126,21,0,0,14,10,10,5,5,4,1,4,3.7076,3.1696,1.9648
25,55,55,6,-2,2,12,21,4,9,5,6,3,1,15.0921,6.3472,1.1507
149,186,149,17,2,0,14,15,8,9,3,4,2,4,2.9293,3.2089,2.3144
94,183,94,21,-1,0,17,16,11,6,3,3,2,2,1.4713,3.6919,6.5125
7,39,39,21,8,6,16,6,4,10,4,6,4,2,2.0882,3.1929,3.5582
87,174,87,22,10,4,13,21,13,7,6,2,3,4,1.8992,3.2733,3.8008
4,185,185,21,2,0,16,17,14,10,3,5,3,2,2.0587,3.1927,3.2153
87,187,187,22,3,8,13,12,3,22,2,2,5,1,2.5588,3.1244,2.6381
1,3,1,22,0,0,17,23,7,20,2,0,4,0,1.119,7.3038,15.1571
3,89,3,36,-1,0,23,16,10,12,0,4,2,4,22.6431,8.7131,1.05
83,128,83,36,-9,1,15,13,6,13,4,6,3,2,6.2893,4.0803,1.52
68,90,68,21,-6,1,12,15,9,14,0,5,4,2,9.4352,4.5264,1.3268
14,194,14,1,4,1,14,22,6,9,4,0,3,0,1.1029,7.9696,15.8008
95,128,128,36,0,0,21,12,9,12,4,7,2,2,38.1196,12.1812,1.0504
124,179,179,21,1,1,16,18,7,3,5,4,3,2,3.2017,3.2122,2.0835
13,92,92,21,0,0,16,22,22,9,2,3,2,3,10.1829,5.3143,1.2071
88,188,88,22,-1,1,15,10,12,25,5,6,1,1,3.5677,3.1735,2.0796
80,140,80,37,14,6,22,13,7,6,7,2,1,4,1.3977,3.9877,7.0846
18,60,18,21,2,0,17,12,12,8,3,3,2,2,1.2539,5.0528,10.8267
136,182,136,36,-1,2,19,16,10,12,4,2,3,5,2.0805,3.1936,3.3768
83,109,83,21,-1,1,14,16,10,9,3,4,2,4,2.4845,3.1868,2.7386
130,156,130,22,0,0,12,12,12,12,2,8,3,1,9.7228,4.8748,1.2832
88,156,156,22,0,1,10,13,12,5,4,3,4,2,4.9,3.45,1.7288
18,82,18,22,5,2,24,10,9,8,2,5,2,0,1.9796,3.2857,3.6148
17,105,105,22,0,0,15,15,10,10,2,0,3,2,1.5393,3.665,6.4139
107,146,107,21,-9,1,19,12,9,10,2,4,0,4,40.3332,15.2118,1.0245
14,81,81,1,0,0,16,33,14,17,3,6,2,2,1.3288,4.33,8.125
130,160,130,20,0,0,13,13,12,12,3,4,2,3,7.5215,3.8522,1.4978
179,181,179,6,-4,0,24,9,6,17,1,2,3,4,2.3024,3.1124,2.7919
28,115,28,36,10,2,11,18,11,13,4,1,1,0,1.179,6.4817,16.8834
66,104,66,7,-1,0,11,11,3,4,3,4,3,4,2.6956,2.9292,2.6048
171,195,195,21,-5,2,10,17,11,11,2,2,5,2,7.7493,4.3513,1.3267
69,71,69,36,0,0,16,17,17,15,7,2,1,2,1.0111,32.2304,103.024
0,113,0,2,-2,1,11,22,7,16,5,4,4,2,3.6038,3.2731,1.91
47,136,47,21,-7,0,14,16,14,12,2,4,1,1,4.1559,3.4126,1.8767
60,146,60,21,-5,0,25,21,7,14,1,6,3,2,7.2618,3.7545,1.4182
7,172,172,22,-1,1,19,19,15,16,7,5,2,2,1.9964,3.36,3.7061
90,91,90,22,0,1,12,10,9,14,3,4,6,3,2.1862,3.0714,3.3229
125,197,197,21,-6,6,20,11,6,12,4,3,2,3,4.8048,3.3426,1.7115
69,145,69,20,10,4,29,14,7,14,5,6,2,0,1.48,3.6,6.8
23,54,54,21,-3,10,24,28,9,7,3,3,1,2,7.1225,3.8465,1.4555
117,151,117,21,-1,0,16,11,16,18,2,6,2,3,4.7873,3.47,1.6307
70,114,70,5,6,5,12,15,9,11,5,4,3,1,1.8582,3.2475,4.3064
41,132,132,21,3,0,16,16,5,8,3,1,2,2,2.37,3.0096,2.9623
145,186,186,21,0,2,18,14,18,12,5,7,2,2,4.5779,3.6114,1.7643
76,119,119,22,-14,5,9,15,2,12,3,5,4,1,9.9688,4.7063,1.2588
119,142,119,22,2,5,15,6,13,7,4,3,3,4,2.2756,3.1504,3.0611
130,164,130,22,-5,0,16,16,12,15,6,5,2,2,3.7841,3.2030000000000003,2.0048
58,158,158,21,-2,1,19,20,9,11,2,2,2,5,4.9974,3.5915,1.633
105,135,105,36,-2,1,17,11,15,9,1,4,0,2,7.1238,3.8423,1.4254
103,179,179,21,-3,3,22,15,5,6,2,6,1,3,9.892000000000001,5.46,1.1840000000000002
90,135,90,36,4,2,11,22,9,5,7,1,2,3,1.1662,6.5473,16.6231
145,154,145,22,2,3,11,11,14,11,4,5,3,1,1.9034,3.2776,4.2828
107,160,107,22,-2,0,12,15,11,10,0,4,3,3,11.2382,5.5236,1.2261
153,186,153,20,0,0,10,13,16,8,2,5,2,4,7.25,3.875,1.4
44,109,44,36,2,2,17,3,10,12,4,5,3,2,1.2831,4.5292,9.4385
128,135,128,22,1,2,22,24,10,5,4,1,3,1,1.1048,8.7204,19.6359
14,187,187,22,0,4,20,21,8,8,1,4,2,0,3.0875,3.217,2.2035
28,82,82,22,-6,5,12,16,9,16,2,7,3,1,4.1214,3.3436,1.8686
142,143,142,22,12,13,16,16,16,8,2,2,4,2,1.8859,3.3117,4.07
101,189,101,21,-2,0,16,11,14,9,4,6,2,1,5.447,3.6226,1.5837
11,115,115,22,7,0,10,17,14,11,3,1,2,3,1.3811,4.0656,7.4967
22,168,168,21,-5,0,24,28,20,12,0,3,0,1,17.0725,9.0581,1.0775
54,65,54,20,-1,0,17,34,13,5,2,8,5,1,5.4837,4.0759,1.6107
96,133,96,21,-9,2,10,10,7,7,3,5,1,4,6.4079999999999995,4.0516,1.4364
142,180,142,20,0,2,11,12,9,9,4,4,3,3,1.8,3.575,3.65
146,156,156,36,0,0,19,18,6,9,4,4,2,3,2.1927,3.0955,2.9836
146,156,146,36,0,2,12,14,12,14,5,4,2,3,1.5631,3.8383,6.2986
97,174,97,21,-1,7,12,17,11,10,1,5,4,3,2.3047,3.1247,2.8
49,145,145,22,3,1,13,17,13,15,2,6,4,1,2.9885,3.2269,2.3331
45,46,45,21,-1,3,23,18,10,12,4,4,1,2,2.4578,3.1267,2.6667
119,184,184,21,15,11,21,22,8,5,6,7,1,1,3.9017,3.2704,1.8730000000000002
37,184,37,22,1,2,13,13,8,12,5,4,2,2,1.9279,3.4545,3.6338
33,117,33,22,0,0,18,14,6,5,2,3,1,2,1.7633,3.3358,4.5558
29,114,29,22,-7,2,18,18,4,10,5,4,2,0,2.7494,3.1194,2.5039
18,72,18,22,-1,1,19,12,12,8,3,4,2,3,2.2164,3.1,2.9691
112,159,112,22,2,20,26,16,9,13,3,1,4,2,1.899,3.4339999999999997,3.6725
167,173,167,20,15,3,20,7,20,12,10,4,0,3,1.2615,5.2088,13.3827
105,167,167,36,-5,0,14,19,12,17,2,7,2,0,63.3439,19.9383,1.01
74,140,140,23,1,0,10,14,17,4,7,6,2,2,4.0444,3.2733,1.8726
136,161,136,21,4,1,16,11,11,12,5,3,1,4,1.8108,3.4588,4.4563
95,172,95,21,-1,0,17,19,11,9,2,5,1,3,10.1478,4.9774,1.3122
88,95,88,21,1,0,16,15,5,11,3,3,4,1,1.2441,5.5352,12.5919
85,153,153,1,-11,1,18,8,6,14,3,5,1,2,17.8496,7.6593,1.0911
42,50,50,21,1,1,13,19,6,28,2,1,5,0,1.244,4.994,9.5047
45,76,45,21,-4,3,17,17,17,7,3,4,2,3,4.4379,3.4132,1.7337
2,156,2,22,0,0,13,14,9,12,6,7,1,1,3.1092,3.1808,2.2327
148,187,187,22,3,7,15,14,11,8,4,4,1,3,2.9792,3.1369,2.2931
85,159,159,22,6,8,18,23,11,9,5,5,1,4,5.0833,3.5611,1.5989
1,161,1,22,-2,2,12,17,4,10,5,6,3,2,3.0821,3.0707,2.2939
28,93,93,26,2,1,20,24,16,12,5,6,2,2,3.9139999999999997,3.235,1.824
125,133,133,21,-1,0,13,8,7,6,6,6,1,3,11.1848,5.6935,1.1926
90,173,173,22,21,19,10,12,14,15,5,6,5,3,2.1959999999999997,2.99,3.133
65,90,90,36,-9,9,14,12,6,13,8,5,0,3,3.2122,2.9689,2.2917
136,187,136,22,1,1,15,26,12,14,2,7,2,2,1.7455,3.4979,4.4321
1,105,1,22,0,0,14,24,10,13,3,2,4,1,1.38,4.07,7.39
124,155,124,22,10,5,15,21,6,8,5,6,2,3,2.84,3.15,2.28
128,178,178,22,0,0,12,16,10,8,6,5,3,4,1.09,7.4713,16.1933
57,152,152,21,3,0,17,22,14,21,5,0,4,0,1.01,18.9417,58.8608
8,95,95,36,0,1,13,13,6,8,1,2,3,3,3.4436,3.1907,2.0057
65,88,65,21,2,4,12,10,8,12,6,3,2,6,1.4842,3.9231,7.0873
165,184,184,22,2,2,13,22,11,10,4,8,2,1,4.3478,3.4226,1.7552
10,165,10,0,1,8,15,14,7,7,3,3,3,2,2.5171,3.0118,2.7414
38,188,38,22,-2,2,12,12,9,18,5,6,3,2,6.7068,3.9761,1.4607
106,145,145,22,-1,3,14,8,8,15,3,4,2,2,7.2411,3.9311,1.4554
41,185,185,6,2,0,12,15,16,11,5,4,1,3,5.4588,3.6838,1.5442
135,167,167,36,-8,5,14,9,10,13,5,8,3,2,7.9064,4.7045,1.3423
106,156,156,21,-3,0,13,14,11,12,6,3,0,4,6.1391,3.6543,1.547
28,186,28,22,-2,2,13,15,10,9,3,3,3,3,2.4814,3.1339,2.8375
87,194,194,21,6,0,10,18,11,20,2,2,1,3,1.4648,3.9265,5.7739
28,44,28,21,0,2,11,18,14,12,2,4,5,4,2.372,3.075,2.716
84,176,176,2,0,0,20,23,10,9,5,3,3,4,2.4,3.2,2.6
58,133,133,21,-1,0,17,10,5,5,4,5,3,2,15.1991,6.9227,1.1091
94,127,127,21,1,0,15,7,10,14,3,6,5,3,1.1176,6.711,16.8062
61,114,114,6,-1,0,11,13,12,13,2,4,1,2,12.0903,5.6386,1.1979
153,189,153,21,1,1,23,29,5,14,9,6,0,2,1.905,3.2631,3.6375
62,149,149,36,-4,0,11,10,18,9,1,5,1,3,25.3138,8.6369,1.1066
18,156,18,36,-2,1,13,20,10,9,2,4,3,3,3.1153,3.1506,2.1765
77,185,77,6,0,1,20,12,12,3,4,5,2,2,2.1941,3.1207,3.1438
39,191,39,21,10,11,17,14,6,14,5,4,3,5,1.5089,3.5883,6.2589
70,102,102,21,1,1,19,16,9,10,7,2,0,2,1.2136,4.9429,9.2286
38,94,38,22,3,2,12,18,10,12,2,5,5,1,1.59,3.37,6.145
43,72,43,20,0,0,12,11,11,6,3,4,2,4,2.6331,3.0877,2.8981
17,66,17,22,0,0,19,10,16,9,3,4,2,3,2.209,3.1231,3.2676
142,160,160,20,0,0,9,9,13,12,3,4,3,3,2.0635,3.1927,3.7731
39,173,39,22,0,1,13,11,10,9,4,5,4,2,2.4414,3.1343,2.6086
11,26,11,22,-5,3,10,9,11,23,6,6,3,2,7.7855,4.5376,1.3897
43,131,43,37,14,0,11,20,11,9,3,3,3,2,1.1368,6.9236,15.6795
86,119,119,22,-2,0,15,19,6,7,3,4,5,1,7.11,3.8863,1.4088
44,89,89,36,5,1,17,23,11,8,7,4,2,2,2.2139,3.1282,3.3211
26,90,90,13,1,2,16,16,17,11,7,6,2,3,2.1954,3.2729,3.1754
97,153,153,24,-1,9,17,12,21,5,5,4,3,4,4.5283,3.3522,1.6839
134,97,97,22,-3,4,11,12,4,11,6,5,2,3,3.4025,3.1625,2.1375
94,159,159,21,2,0,23,19,12,11,5,4,4,3,1.6504,3.5615,4.6911
94,134,94,22,-1,0,15,8,9,10,3,4,5,3,2.8839,3.0761,2.4267
39,88,88,22,0,0,11,9,7,12,5,2,4,6,2.81,3.1857,2.3522
32,128,32,20,-1,1,17,19,11,5,1,7,4,3,5.2604,3.6841,1.6696
37,39,37,22,3,10,20,13,7,13,5,3,3,4,1.849,3.2,3.949
68,72,72,21,-4,0,21,11,16,8,3,4,2,2,9.941,5.93,1.17
18,184,18,20,3,0,15,16,14,9,6,6,2,2,1.9996,3.3577,3.995
14,194,14,39,2,1,20,14,8,14,1,1,3,1,1.4393,3.9533,6.2933
122,189,122,22,0,0,9,18,4,22,5,4,2,4,1.4132,4.3232,6.904
49,160,160,22,0,0,14,15,10,13,3,3,2,2,2.6004,3.1915,2.6538
90,173,173,22,21,20,15,15,11,13,5,6,3,2,2.3477,3.0545,3.0009
66,164,164,22,-1,0,14,9,6,5,4,2,3,6,3.5913,3.2725,1.9988
87,187,187,0,4,9,9,13,12,6,4,4,4,3,2.2963,3.1141,2.9426
101,137,137,39,-2,1,10,17,11,8,2,3,2,4,3.6625,3.245,1.8975
1,161,1,21,-3,2,14,13,5,13,3,2,3,3,2.9846,3.1762,2.3881
49,89,89,22,5,0,24,14,9,16,6,2,2,7,2.455,3.1,2.63
83,167,83,36,-5,1,15,14,11,10,1,7,2,0,11.5733,5.2233,1.24
83,136,136,36,-9,4,13,11,10,10,2,6,3,1,9.785,4.8768,1.3121
44,88,88,22,-1,2,12,20,9,13,5,6,4,1,2.5904,3.1433,2.7052
48,182,182,22,3,0,26,13,17,17,7,6,0,2,2.636,3.15,2.43
26,156,26,22,2,1,19,17,15,9,9,5,0,2,1.2179,6.0307,11.8529
107,149,149,36,-4,0,12,15,8,8,1,1,4,5,23.5911,8.8426,1.0893
14,38,38,22,-1,2,27,9,6,9,4,6,3,3,4.3526,3.4089,1.7863
158,181,158,6,-1,0,20,18,7,12,3,6,2,1,3.2889,3.1958,2.0689
82,150,82,22,-7,8,8,14,9,13,5,7,0,1,3.5031,3.2181,2.0515
138,159,159,22,-1,3,17,19,5,12,1,2,5,3,8.5053,5.1032,1.2711
103,114,114,6,-3,3,20,15,9,12,2,2,3,3,8.8895,4.618,1.2805
38,69,38,22,-1,0,14,16,9,16,3,6,1,1,10.8732,5.4395,1.2218
81,192,81,22,0,1,19,25,19,9,3,5,3,1,2.2787,3.3161,2.8648
11,70,11,22,0,0,14,15,15,13,4,7,1,1,2.952,3.123,2.238
50,111,50,21,-2,0,27,17,28,11,1,6,0,1,15.5867,6.63,1.1107
54,142,142,21,-8,3,19,18,10,7,3,3,0,3,6.0222,3.6139,1.5183
2,26,2,22,-3,0,12,15,11,11,4,5,3,3,11.7718,5.7476,1.18
55,181,55,6,-2,6,22,15,9,6,8,3,1,5,1.7162,3.4707,4.4176
64,167,167,21,-3,1,13,14,17,14,5,8,3,2,28.74,11.2973,1.0573
37,54,37,14,17,11,11,15,11,14,4,2,2,6,1.56,3.89,6.3048
144,176,176,2,0,1,23,16,7,13,3,4,3,1,3.7153,3.1867,1.9093
47,193,47,22,-2,0,9,12,16,11,3,2,1,2,3.65,3.1917,1.9067
83,164,83,22,1,1,11,14,10,5,3,3,2,1,2.6168,3.2008,2.4756
